index, address, array, ip_fold_1, pf_degree, valid, ppf_prediction
249, 54364297, ( 1637 1651 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
250, 54364296, ( 1634 1648 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
251, 54364295, ( 1631 1645 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
252, 54364294, ( 1628 1642 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
253, 54364293, ( 1625 1639 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
254, 54364292, ( 1622 1636 1650 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
255, 57575822, ( 1619 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
256, 54364291, ( 1616 1633 1647 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
257, 57575821, ( 1613 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
258, 57575820, ( 1610 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
259, 54364290, ( 1607 1630 1644 ), ( 0 0 493 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
260, 54364289, ( 1604 1627 1641 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
261, 57575819, ( 1601 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
262, 54364288, ( 1598 1624 1638 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
263, 57575818, ( 1595 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
264, 54364287, ( 1592 1621 1635 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
265, 57575817, ( 1589 1618 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
266, 54364286, ( 1586 1615 1632 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
267, 57575816, ( 1583 1612 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
268, 57575815, ( 1580 1609 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
269, 54364285, ( 1577 1606 1629 ), ( 0 0 493 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
270, 54364284, ( 1574 1603 1626 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
271, 57575814, ( 1571 1600 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
272, 54364283, ( 1568 1597 1623 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
273, 57575813, ( 1565 1594 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
274, 54364282, ( 1562 1591 1620 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
275, 57575812, ( 1559 1588 1617 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
276, 54364281, ( 1556 1585 1614 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
277, 57575811, ( 1553 1582 1611 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
278, 57575810, ( 1550 1579 1608 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
279, 54364280, ( 1547 1576 1605 ), ( 0 0 493 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
280, 54364279, ( 1544 1573 1602 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
281, 57575809, ( 1541 1570 1599 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
282, 54364278, ( 1538 1567 1596 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
283, 57575808, ( 1535 1564 1593 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
284, 54364277, ( 1532 1561 1590 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
285, 57575807, ( 1529 1558 1587 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
286, 54364276, ( 1526 1555 1584 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
287, 57575806, ( 1523 1552 1581 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
288, 57575805, ( 1520 1549 1578 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
289, 54364275, ( 1517 1546 1575 ), ( 0 0 493 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
290, 54364274, ( 1514 1543 1572 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
291, 57575804, ( 1511 1540 1569 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
292, 54364273, ( 1508 1537 1566 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
293, 57575803, ( 1505 1534 1563 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
294, 54364272, ( 1502 1531 1560 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
295, 57575802, ( 1499 1528 1557 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
296, 25998158, ( 1985 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
297, 54364271, ( 1496 1525 1554 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
298, 57575801, ( 1493 1522 1551 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
299, 57575800, ( 1490 1519 1548 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
300, 25998157, ( 1982 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
301, 54364270, ( 1487 1516 1545 ), ( 0 0 493 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
302, 25998156, ( 1979 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
303, 54364269, ( 1484 1513 1542 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
304, 57575799, ( 1481 1510 1539 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
305, 25998155, ( 1976 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
306, 54364268, ( 1478 1507 1536 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
307, 57575798, ( 1475 1504 1533 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
308, 25998154, ( 1973 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
309, 54364267, ( 1472 1501 1530 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
310, 57575797, ( 1469 1498 1527 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
311, 25998153, ( 1970 1984 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
312, 54364266, ( 1466 1495 1524 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
313, 57575796, ( 1463 1492 1521 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
314, 57575795, ( 1460 1489 1518 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
315, 25998152, ( 1967 1981 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
316, 54364265, ( 1457 1486 1515 ), ( 0 0 493 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
317, 25998151, ( 1964 1978 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
318, 54364264, ( 1454 1483 1512 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
319, 57575794, ( 1451 1480 1509 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
320, 25998150, ( 1961 1975 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
321, 54364263, ( 1448 1477 1506 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
322, 57575793, ( 1445 1474 1503 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
323, 25998149, ( 1958 1972 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
324, 54364262, ( 1442 1471 1500 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
325, 57575792, ( 1439 1468 1497 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
326, 25998148, ( 1955 1969 1983 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
327, 54364261, ( 1436 1465 1494 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
328, 57575791, ( 1433 1462 1491 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
329, 57575790, ( 1430 1459 1488 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
330, 57575789, ( 1421 1450 1479 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
331, 57575788, ( 1415 1444 1473 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
332, 57575787, ( 1409 1438 1467 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
333, 57575786, ( 1403 1432 1461 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
334, 57575785, ( 1400 1429 1458 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
335, 57575784, ( 1391 1420 1449 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
336, 57575783, ( 1385 1414 1443 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
337, 57575782, ( 1379 1408 1437 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
338, 57575781, ( 1373 1402 1431 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
339, 57575780, ( 1370 1399 1428 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
340, 57575779, ( 1364 1390 1419 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
341, 57575778, ( 1361 1384 1413 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
342, 57575777, ( 1358 1378 1407 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
343, 57575776, ( 1355 1372 1401 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
344, 57575775, ( 1352 1369 1398 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
345, 57575774, ( 1349 1363 1389 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
346, 57575773, ( 1346 1360 1383 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
347, 13775690, ( 522 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
348, 57575768, ( 1345 1359 ), ( 0 509 ), ( 2 3 ), ( 1 1 ), ( 0 0 )
349, 13775685, ( 492 521 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
350, 57575763, ( 1344 ), ( 509 ), ( 3 ), ( 1 ), ( 0 )
351, 13775694, ( 543 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
352, 57575772, ( 1343 1357 1377 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
353, 13775689, ( 513 542 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
354, 57575767, ( 1342 1356 ), ( 0 507 ), ( 2 3 ), ( 1 1 ), ( 0 0 )
355, 13775684, ( 483 512 541 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
356, 57575762, ( 1341 ), ( 507 ), ( 3 ), ( 1 ), ( 0 )
357, 13775693, ( 537 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
358, 57575771, ( 1340 1354 1371 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
359, 13775688, ( 507 536 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
360, 57575766, ( 1339 1353 ), ( 0 508 ), ( 2 3 ), ( 1 1 ), ( 0 0 )
361, 13775683, ( 477 506 535 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
362, 57575761, ( 1338 ), ( 508 ), ( 3 ), ( 1 ), ( 0 )
363, 13775692, ( 531 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
364, 57575770, ( 1337 1351 1368 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
365, 13775687, ( 501 530 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
366, 57575765, ( 1336 1350 ), ( 0 507 ), ( 2 3 ), ( 1 1 ), ( 0 0 )
367, 13775682, ( 471 500 529 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
368, 57575760, ( 1335 ), ( 507 ), ( 3 ), ( 1 ), ( 0 )
369, 13775691, ( 525 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
370, 57575769, ( 1334 1348 1362 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
371, 13775686, ( 495 524 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
372, 57575764, ( 1333 1347 ), ( 0 507 ), ( 2 3 ), ( 1 1 ), ( 0 0 )
373, 13775681, ( 465 494 523 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
374, 57575759, ( 1332 ), ( 507 ), ( 3 ), ( 1 ), ( 0 )
375, 3892360, ( 183 212 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
376, 60102286, ( 1331 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
377, 3892359, ( 177 206 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
378, 60102285, ( 1328 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
379, 3892358, ( 171 200 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
380, 60102284, ( 1325 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
381, 3892357, ( 165 194 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
382, 60102283, ( 1322 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
383, 3892356, ( 162 191 220 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
384, 60102282, ( 1319 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
385, 3892355, ( 153 182 211 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
386, 60102281, ( 1316 1330 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
387, 39763918, ( 252 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
388, 3892354, ( 147 176 205 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
389, 60102280, ( 1313 1327 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
390, 39763917, ( 249 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
391, 3892353, ( 141 170 199 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
392, 60102279, ( 1310 1324 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
393, 39763916, ( 246 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
394, 3892352, ( 135 164 193 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
395, 60102278, ( 1307 1321 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
396, 39763915, ( 243 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
397, 3892351, ( 132 161 190 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
398, 60102277, ( 1304 1318 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
399, 39763914, ( 240 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
400, 3892350, ( 123 152 181 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
401, 60102276, ( 1301 1315 1329 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
402, 5814670, ( 1298 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
403, 39763913, ( 237 251 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
404, 3892349, ( 117 146 175 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
405, 60102275, ( 1295 1312 1326 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
406, 5814669, ( 1292 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
407, 39763912, ( 234 248 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
408, 3892348, ( 111 140 169 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
409, 60102274, ( 1289 1309 1323 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
410, 5814668, ( 1286 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
411, 5814667, ( 1283 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
412, 39763911, ( 231 245 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
413, 3892347, ( 105 134 163 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
414, 60102273, ( 1280 1306 1320 ), ( 0 0 493 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
415, 39763910, ( 228 242 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
416, 3892346, ( 102 131 160 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
417, 60102272, ( 1277 1303 1317 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
418, 5814666, ( 1274 ), ( 0 ), ( 1 ), ( 1 ), ( 0 )
419, 39763909, ( 225 239 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
420, 3892345, ( 93 122 151 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
421, 60102271, ( 1271 1300 1314 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
422, 5814665, ( 1268 1297 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
423, 39763908, ( 219 236 250 ), ( 0 0 493 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
424, 3892344, ( 87 116 145 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
425, 60102270, ( 1265 1294 1311 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
426, 5814664, ( 1262 1291 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
427, 39763907, ( 216 233 247 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
428, 3892343, ( 81 110 139 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
429, 60102269, ( 1259 1288 1308 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
430, 5814663, ( 1256 1285 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
431, 5814662, ( 1253 1282 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
432, 39763906, ( 210 230 244 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
433, 3892342, ( 75 104 133 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
434, 60102268, ( 1250 1279 1305 ), ( 0 0 493 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
435, 39763905, ( 204 227 241 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
436, 3892341, ( 72 101 130 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
437, 60102267, ( 1247 1276 1302 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
438, 5814661, ( 1244 1273 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 0 0 )
439, 39763904, ( 198 224 238 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
440, 3892340, ( 63 92 121 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
441, 60102266, ( 1241 1270 1299 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
442, 5814660, ( 1238 1267 1296 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
443, 39763903, ( 189 218 235 ), ( 0 0 493 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
444, 3892339, ( 57 86 115 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
445, 60102265, ( 1235 1264 1293 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
446, 5814659, ( 1232 1261 1290 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
447, 39763902, ( 186 215 232 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
448, 3892338, ( 51 80 109 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
449, 60102264, ( 1229 1258 1287 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
450, 5814658, ( 1226 1255 1284 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
451, 5814657, ( 1223 1252 1281 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
452, 39763901, ( 180 209 229 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
453, 3892337, ( 45 74 103 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
454, 60102263, ( 1220 1249 1278 ), ( 0 0 493 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
455, 39763900, ( 174 203 226 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
456, 3892336, ( 42 71 100 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
457, 60102262, ( 1217 1246 1275 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
458, 5814656, ( 1214 1243 1272 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
459, 39763899, ( 168 197 223 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
460, 3892335, ( 33 62 91 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
461, 60102261, ( 1211 1240 1269 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
462, 5814655, ( 1208 1237 1266 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
463, 39763898, ( 159 188 217 ), ( 0 0 493 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
464, 3892334, ( 27 56 85 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
465, 60102260, ( 1205 1234 1263 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
466, 5814654, ( 1202 1231 1260 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
467, 39763897, ( 156 185 214 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
468, 3892333, ( 24 50 79 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
469, 60102259, ( 1199 1228 1257 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
470, 5814653, ( 1196 1225 1254 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
471, 5814652, ( 1193 1222 1251 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
472, 39763896, ( 150 179 208 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
473, 3892332, ( 21 44 73 ), ( 0 0 508 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
474, 60102258, ( 1190 1219 1248 ), ( 0 0 493 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
475, 39763895, ( 144 173 202 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
476, 3892331, ( 18 41 70 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
477, 60102257, ( 1187 1216 1245 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
478, 5814651, ( 1184 1213 1242 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
479, 39763894, ( 138 167 196 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
480, 3892330, ( 9 32 61 ), ( 0 0 507 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
481, 60102256, ( 1181 1210 1239 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
482, 5814650, ( 1178 1207 1236 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
483, 39763893, ( 129 158 187 ), ( 0 0 493 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
484, 3892329, ( 3 26 55 ), ( 0 0 509 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
485, 60102255, ( 1175 1204 1233 ), ( 0 0 491 ), ( 1 2 3 ), ( 1 1 1 ), ( 0 0 0 )
